ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
71934,201208,1,Rang_ingreso_01,Provincia,22.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14866,201208,0,,,,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14397,201208,1,Rang_ingreso_01,Provincia,40.0,0.0,0,Rango_SDO_01,113460,103770,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,2,1,1,1,1,1,1
29956,201208,0,Rang_ingreso_04,Provincia,26.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54757,201208,1,Rang_ingreso_04,Lima,27.0,9.0,0,Rango_SDO_02,0,6640,14280,14530,11270,40,1,1,1,1,1,1,Rango_03,0,0,1,0,0,0,0,6,6,4,2,3,6,6,0,1,1,0,2,5,5,5,5,5,5,1,1,1,1,1,1
15678,201208,1,Rang_ingreso_06,Lima,35.0,9.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,5,8,10,4,4,7,0,0,2,0,0,3,4,10,14,13,12,15,4,4,4,4,4,4,1,1,1,1,1,1
87678,201208,1,Rang_ingreso_01,Lima,27.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,11,9,12,8,2,2,2,2,2,2,1,1,1,1,1,1
61218,201208,1,Rang_ingreso_03,Lima,31.0,3.0,0,Rango_SDO_01,12260,12460,12690,12890,13120,13320,1,1,1,1,1,1,Rango_04,0,0,0,1,0,5,6,0,0,0,0,0,0,2,7,23,4,10,6,2,2,2,2,2,2,0,0,0,0,0,0
73672,201208,1,Rang_ingreso_01,Provincia,28.0,0.0,0,Cero,0,0,0,0,0,0,1,1,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,4,4,1,1,1,1,1,1
98283,201208,0,Rang_ingreso_01,Lima,21.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,22,28,17,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0
71129,201208,1,Rang_ingreso_03,Lima,39.0,0.0,1,Rango_SDO_01,9600,9600,7680,0,0,0,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,2,3,3,1,1,1,1,1,1
85696,201208,1,Rang_ingreso_03,Provincia,36.0,10.0,0,Rango_SDO_01,100,0,60,0,0,30,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,5,5,5,0,0,1,1,0,0
55484,201208,1,Rang_ingreso_05,Provincia,30.0,1.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,1,0,0,17,21,15,15,12,12,24,16,21,23,31,23,1,1,3,3,3,3,1,1,1,1,1,1
39799,201208,1,Rang_ingreso_04,Provincia,23.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84915,201208,1,Rang_ingreso_03,Provincia,39.0,2.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,1,1,1,1,1,1
30247,201208,1,Rang_ingreso_01,Provincia,34.0,4.0,0,Rango_SDO_01,2580,2750,3180,3470,4150,4370,1,1,1,1,1,1,Rango_05,0,2,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
18192,201208,1,Rang_ingreso_01,Lima,33.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,9,11,3,0,0,0,0,0,0,0,0,0,6,13,8,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
28229,201208,1,Rang_ingreso_01,Lima,38.0,6.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,4,0,0,4,4,4,4,4,4,1,1,1,1,1,1
1518,201208,0,,Provincia,33.0,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77166,201208,1,,Lima,19.0,2.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,1,0,0,1,2,17,18,26,26,23,22,5,7,12,5,7,11,1,1,1,1,1,1,0,0,0,0,0,0
28331,201208,1,Rang_ingreso_02,Lima,50.0,0.0,0,Cero,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,1,1,0,0,1
53601,201208,1,Rang_ingreso_01,Provincia,72.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,3,3,3,3,3,3,1,1,1,1,1,1
72443,201208,1,,,,0.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59974,201208,1,Rang_ingreso_03,Provincia,56.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,8,0,0,3,3,3,3,3,3,1,1,1,1,1,1
51582,201208,0,Rang_ingreso_02,Provincia,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71569,201208,1,Rang_ingreso_03,Lima,35.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,1,0,13,22,11,7,10,3,6,2,3,5,5,12,3,3,4,4,4,5,1,1,1,1,1,1
78096,201208,1,Rang_ingreso_04,Provincia,27.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,1,1,0,0
55985,201208,1,Rang_ingreso_04,Provincia,39.0,0.0,0,Rango_SDO_01,9820,9990,10210,8640,0,0,1,1,1,1,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,2,2,1,1,1,1,1,1
42740,201208,1,Rang_ingreso_01,Provincia,48.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
19342,201208,1,Rang_ingreso_06,Lima,30.0,10.0,0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,7,5,2,0,1,0,0,0,0,0,0,11,7,8,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0
24968,201208,1,Rang_ingreso_05,Lima,29.0,7.0,0,Rango_SDO_09,1670,1560,1560,1530,1560,1610,1,1,1,1,1,1,Rango_04,1,1,0,3,2,0,0,6,11,10,13,8,7,8,12,8,10,14,10,4,3,3,3,3,3,0,1,1,1,1,0
86427,201208,1,,Provincia,28.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29922,201208,1,Rang_ingreso_06,Lima,39.0,6.0,0,Rango_SDO_01,1330,1840,2450,3010,3370,3550,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
99986,201208,1,Rang_ingreso_01,Provincia,32.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
86908,201208,1,Rang_ingreso_04,Lima,27.0,3.0,1,Rango_SDO_01,11590,11720,11950,12150,12370,7410,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,13,14,3,3,3,3,3,3,1,1,1,1,1,1
5692,201208,1,,Lima,22.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16818,201208,1,Rang_ingreso_02,Lima,70.0,0.0,0,Rango_SDO_10,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
77721,201208,0,Rang_ingreso_03,,,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,8,15,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26254,201208,1,Rang_ingreso_01,Lima,30.0,2.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,5,5,5,5,5,1,1,1,1,1,1
79441,201208,1,Rang_ingreso_05,Lima,40.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
29843,201208,1,Rang_ingreso_06,Lima,32.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,17,9,16,7,0,0,15,8,13,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16660,201208,1,Rang_ingreso_02,Lima,26.0,3.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,3,4,5,3,3,4,14,5,1,3,5,1,3,3,3,3,3,2,1,1,1,1,1,1
85480,201208,1,,Provincia,30.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12147,201208,1,Rang_ingreso_03,Provincia,30.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72984,201208,1,,Lima,30.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
67943,201208,1,Rang_ingreso_04,Lima,28.0,5.0,0,Rango_SDO_05,10,30,340,930,1430,1280,1,1,1,1,1,1,Rango_04,1,5,4,3,5,4,3,7,9,3,8,4,13,19,12,12,20,16,17,2,1,1,1,1,1,0,0,0,0,0,0
81416,201208,0,Rang_ingreso_02,,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,0,0,0,0,6,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58117,201208,1,Rang_ingreso_04,Lima,37.0,9.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,8,6,0,4,2,5,7,3,0,0,0,0,25,21,2,22,5,21,1,1,1,1,1,1,1,1,1,1,1,1
3304,201208,1,Rang_ingreso_08,Lima,29.0,2.0,0,Rango_SDO_01,248390,248730,249110,249660,249950,250380,1,1,1,1,1,1,Rango_03,0,8,2,6,8,4,6,0,0,1,0,0,1,2,0,7,5,4,2,6,6,6,6,6,6,1,1,1,1,1,1
14,201208,0,Rang_ingreso_01,Lima,,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90375,201208,1,,Lima,40.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98301,201208,0,Rang_ingreso_03,Provincia,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25892,201208,1,Rang_ingreso_06,Provincia,38.0,9.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,1,1,0,0,0,0,3,4,1,8,4,7,7,3,5,17,20,3,3,4,4,4,5,5,1,1,1,1,1,1
48194,201208,1,Rang_ingreso_04,Lima,25.0,6.0,0,Rango_SDO_06,18540,18820,19500,19800,20000,9680,1,1,1,1,1,1,Rango_03,0,1,4,6,4,0,1,0,0,0,1,1,3,28,27,19,20,11,23,5,5,5,5,4,5,1,1,1,1,1,1
70427,201208,0,Rang_ingreso_02,,,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71119,201208,1,,Provincia,37.0,3.0,0,Rango_SDO_11,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,8,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
11776,201208,0,Rang_ingreso_01,Provincia,28.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71290,201208,1,Rang_ingreso_04,Lima,29.0,0.0,0,Cero,18490,18720,17740,4340,760,0,1,1,1,1,1,1,Rango_04,0,0,1,0,0,0,0,4,4,1,0,0,0,0,1,3,0,5,2,4,5,4,4,4,4,1,1,1,1,1,1
29441,201208,0,Rang_ingreso_02,Lima,22.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,0,1,3,0,0,0,0,0,0,0,10,9,8,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0
99340,201208,1,Rang_ingreso_02,Lima,34.0,9.0,0,Rango_SDO_14,2330,7250,5340,4290,2200,7920,1,1,1,1,1,1,Rango_04,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
82828,201208,1,Rang_ingreso_01,Lima,31.0,8.0,0,Cero,40,120,230,440,530,640,1,1,1,1,1,1,Rango_03,1,1,1,0,1,0,4,0,0,0,0,0,0,1,0,0,3,4,8,1,1,1,1,1,1,0,0,0,0,0,0
58654,201208,1,,Lima,43.0,0.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84170,201208,1,Rang_ingreso_01,Provincia,27.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,3,0,0,2,2,2,2,2,2,1,1,1,1,1,1
28702,201208,1,Rang_ingreso_05,Provincia,40.0,1.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,1,0,0,0,0,3,3,2,5,1,1,0,4,0,3,0,1,7,7,7,7,6,6,1,1,1,1,1,1
38502,201208,0,Rang_ingreso_01,Provincia,26.0,0.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31732,201208,0,Rang_ingreso_01,Provincia,76.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54311,201208,1,Rang_ingreso_07,Lima,30.0,4.0,0,Rango_SDO_10,298140,303740,296650,297130,297390,297760,1,1,1,1,1,1,Rango_04,0,10,11,9,9,12,10,15,10,11,10,14,18,16,9,18,16,16,28,3,3,3,3,3,3,0,0,0,0,0,0
38943,201208,0,Rang_ingreso_03,Provincia,28.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68502,201208,1,Rang_ingreso_01,Provincia,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60700,201208,1,Rang_ingreso_06,Lima,27.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,5,6,2,1,5,10,16,25,0,0,0,7,10,5,0,0,3,3,3,3,3,3,0,0,0,0,0,0
71436,201208,1,Rang_ingreso_02,Lima,28.0,5.0,0,Rango_SDO_01,0,190,100,80,160,20,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,19,16,19,14,14,19,2,2,1,1,1,2,1,1,0,0,0,1
86400,201208,1,Rang_ingreso_04,Lima,23.0,0.0,0,Rango_SDO_01,13390,14110,12690,3680,0,0,1,1,1,1,1,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,2,0,4,5,5,4,4,5,1,1,1,1,1,1
48967,201208,1,,Lima,39.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81241,201208,1,Rang_ingreso_04,Lima,33.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1
42452,201208,1,Rang_ingreso_04,Lima,34.0,0.0,0,Cero,5510,6050,6550,6550,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,4,1,1,1,1,1,1
63197,201208,1,Rang_ingreso_01,Lima,26.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,2,0,0,0,0,0,2,7,4,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
68900,201208,0,,Lima,46.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,9,6,2,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43145,201208,1,Rang_ingreso_04,Provincia,34.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
49212,201208,1,Rang_ingreso_06,Provincia,33.0,5.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,15,21,32,36,4,4,4,4,4,4,0,0,0,0,0,0
71695,201208,0,,,,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,7,7,8,4,5,8,8,5,3,2,6,3,14,8,3,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0
49699,201208,1,,Lima,21.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77465,201208,1,Rang_ingreso_01,Provincia,32.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,18,13,0,0,3,3,5,5,5,5,1,1,1,1,1,1
11228,201208,0,Rang_ingreso_02,Provincia,28.0,2.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78196,201208,1,Rang_ingreso_05,Lima,30.0,10.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,7,3,10,2,7,4,6,4,6,11,0,0,1,5,4,7,4,4,4,4,3,3,2,1,1,1,1,1,1
10896,201208,1,Rang_ingreso_02,Lima,56.0,9.0,0,Cero,530,570,340,340,440,430,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,8,8,8,8,8,1,1,1,1,1,1
97571,201208,1,Rang_ingreso_01,Lima,41.0,8.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,1,1,0,Rango_03,0,5,6,14,6,13,5,5,4,0,0,0,0,20,17,16,17,14,9,5,5,5,5,5,5,1,1,1,1,1,1
57844,201208,1,Rang_ingreso_01,Lima,23.0,3.0,1,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,9,8,4,7,4,2,19,19,16,16,12,19,16,16,10,18,7,16,2,2,2,2,2,2,1,1,1,1,1,1
79704,201208,1,Rang_ingreso_04,Provincia,32.0,5.0,0,Rango_SDO_04,0,0,90,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,1,3,0,0,0,0,5,5,2,4,0,0,3,3,3,3,3,3,0,0,0,0,0,0
40424,201208,1,Rang_ingreso_03,Lima,39.0,8.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,1,0,0,1,2,3,12,17,5,8,6,7,3,7,1,1,3,1,4,4,4,4,4,4,1,1,1,1,1,1
4560,201208,1,Rang_ingreso_04,Provincia,44.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,0,5,5,5,5,6,6,1,1,1,1,1,1
17333,201208,1,Rang_ingreso_02,Provincia,,,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
66229,201208,1,Rang_ingreso_02,Lima,23.0,5.0,0,Rango_SDO_01,4700,4730,5060,4960,4880,4990,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,2,0,0,0,0,0,29,47,30,25,18,20,3,3,3,3,3,3,1,1,1,1,1,1
66419,201208,1,Rang_ingreso_01,Provincia,24.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,2,2,0,3,1,0,0,2,0,1,2,2,7,2,8,11,8,3,3,3,3,3,4,1,1,1,1,1,1
9434,201208,1,Rang_ingreso_04,Lima,25.0,0.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,5,5,3,0,0,0,2,9,6,0,0,0,2,2,5,0,0,0,2,2,2,1,1,1,0,1,0,1,1,1
20967,201208,1,Rang_ingreso_03,Lima,39.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,1,2,0,0,12,11,7,12,0,0,1,2,1,3,0,0,3,3,2,2,2,2,1,1,1,1,1,1
50862,201208,1,Rang_ingreso_01,Lima,39.0,1.0,0,Rango_SDO_02,850,540,470,20,0,0,1,1,1,1,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,1,0,0,1,1,0,0,0,0
59010,201208,1,Rang_ingreso_01,Lima,41.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
